ticker,return_annualized,volatility_annual,sharpe_ratio,sortino_ratio,max_drawdown,var_95,cvar_95,beta,skewness,kurtosis,cluster_kmeans,cluster_agglomerative,cluster_hierarchical,is_outlier_dbscan
IYR,0.0339879602871739,0.2018690946002019,0.0184713519178796,0.0183306324103887,-0.3690373686929568,-0.0219235538534372,-0.0282932029586667,0.8610428027322226,0.1117919752821628,2.305343575111765,3,1,3,False
J,0.0699263462987718,0.2550467687660568,0.196309533407547,0.1946577745147012,-0.269133588719537,-0.0260695447760011,-0.0354344193169786,0.9217845662198604,-0.1169007550653753,2.134095897157525,3,1,3,False
JBHT,0.1408660999646562,0.2906012126466676,0.4264870781066106,0.4302536808234571,-0.2897367696964139,-0.0265714316235955,-0.0391022422086674,0.9426490567243908,-0.091983565314175,3.739495228933825,1,2,1,False
JCI,0.0771815831753506,0.2722417193899436,0.2259120919539408,0.2120460379362823,-0.4305743450990039,-0.0267732373372961,-0.0402178171889069,1.0048183357328966,-0.4459321009852906,2.6279910920920533,3,1,3,False
JKHY,0.0099429984311727,0.2476977964747257,-0.0366010606969102,-0.0322626323217866,-0.3457146918084048,-0.0232750607658726,-0.0405002974792798,0.6837312722503371,-1.2085813970822028,5.960830067096442,3,1,3,False
JNJ,0.000514088703613,0.1618870957576438,-0.2249734842658258,-0.2286210545414777,-0.2172463846029783,-0.0161792178322854,-0.0226173317051797,0.3270914534564501,0.2617234249732285,3.248812071360893,3,3,2,False
JPM,0.1062779036394494,0.2442799911261728,0.3302998061884065,0.3383142479528558,-0.4064501106065898,-0.0249047549036172,-0.0331537947802759,0.8709138359136979,0.1433570527687248,1.814223127886755,3,1,3,False
KBE,0.0360367834630235,0.2902575672703301,0.0947548410671808,0.0951939460714322,-0.471941731501407,-0.0278835972151027,-0.0392395440669432,1.0886530846347642,-0.0823559185622589,1.8813748927931164,3,1,3,False
KDP,0.0180434106944729,0.1900592990353174,-0.0739223687286217,-0.0694935934443289,-0.3038922155688622,-0.01827851921718,-0.0280520878601735,0.4480303386379243,-0.2937929248163079,2.085845305422262,3,3,2,False
KEY,-0.0405187821976104,0.4252869619013309,0.0032501329255459,0.0032044690785746,-0.6693817104776009,-0.0372811691205938,-0.0566461802064147,1.2668873383219343,-1.0647611271271629,15.151227435377937,2,0,0,False
KEYS,0.0668372579245957,0.288643141940882,0.1966246346048767,0.1900896922237004,-0.4262011253787332,-0.0276128817888155,-0.0411663514378376,1.1344345918418306,-0.8826301007352794,7.786828543676657,3,1,3,False
KHC,0.0262567062002028,0.2191276824979434,0.0002060689890303,0.0001938344399247,-0.3079514824797844,-0.0195924877473404,-0.0332341623166375,0.310205075328973,-0.7131687511500236,5.935382224148787,3,3,2,False
KLAC,0.3092206697576152,0.4172996414941053,0.7335126176563835,0.7726345769615388,-0.4084943820224718,-0.042566914287151,-0.0547459231455886,1.6975301371962537,0.1096594548995509,0.5167179152846533,1,2,1,False
KMB,-0.0308262810091848,0.1828575451758695,-0.3532184588577972,-0.3451477471301993,-0.2420637665122069,-0.0193173642472708,-0.0269084731710669,0.2900125496113898,0.0881187589309535,4.488555243489305,0,3,2,False
KMX,-0.0634347206509891,0.4363205933086889,-0.0415208091031488,-0.0396243737444203,-0.6403616402970617,-0.0396476528302397,-0.0643850082103605,1.385711904958818,-1.020522947967203,10.200393291285597,2,0,0,False
KO,0.0377907378705713,0.1624380581595576,0.0018574450763385,0.0017069106297524,-0.2088808337109197,-0.0158174617298684,-0.0242352429689042,0.4697731728931432,-0.6637674967165573,4.414764759228621,3,1,3,False
KR,0.1255112022817859,0.288895306782335,0.3796126395676411,0.3885236075698501,-0.3171720447543376,-0.026959421145436,-0.0397166003425639,0.2919333274530766,0.3947982866395267,6.077617076003218,3,1,3,False
KRE,0.0046485944917242,0.3176114070772743,0.0161296978278003,0.0165443441111095,-0.5420157400355421,-0.0304119910530662,-0.0426028719346666,1.1060059115222167,-0.1093766305726177,2.856608844322676,2,1,3,False
KWEB,-0.2951603741633842,0.5556640226010788,-0.4504003404981297,-0.5071959342642408,-0.8222286597141754,-0.0491718774677453,-0.0693556672569793,1.2158070521247204,1.9953103696435623,22.367296419057396,-1,-1,-1,True
L,0.1626737121542136,0.2116532704709554,0.5810920023134114,0.5815305536285584,-0.2626187648456056,-0.0212464527105611,-0.0281656152778829,0.7370667237336294,0.0268073686758583,0.711892087462199,1,2,1,False
LDOS,0.0186433532770022,0.253818736897959,0.0047862632922916,0.0043444126926709,-0.3174800354924578,-0.0228655885595998,-0.0381698059100156,0.5128815195878489,-1.517613864277238,14.830805234322174,3,1,3,False
LEN,0.263149586169614,0.3615771651145151,0.6873696795723893,0.7048272672257664,-0.4483790950303652,-0.0365519722684464,-0.0504476296202566,1.2645849054875395,0.2755698277479531,3.203730327648961,1,2,1,False
LH,0.0895414480780893,0.2379292929979895,0.2690994199614411,0.2561603373156334,-0.3498184781803364,-0.023703200411685,-0.0350558598322454,0.6525874794390549,-0.219619560024561,1.758068686155449,3,1,3,False
LHX,0.0532408729597728,0.248033559343834,0.1306990152113722,0.1347832745048251,-0.4042993277683386,-0.0245565968725572,-0.0342254029719288,0.467411167751008,0.4695299297571958,4.752636964042917,3,1,3,False
LKQ,0.1131126713754877,0.2764073670767977,0.3458656781990851,0.3318051041930424,-0.2911877394636016,-0.0254380465429148,-0.038172345190179,1.037953470216334,-0.7419131236432295,6.356855701694833,3,1,3,False
LLY,0.5254574353402313,0.2926916957011689,1.4155924516000429,1.6208528947135334,-0.1874152029628542,-0.0245739931350413,-0.033674199793403,0.5162831469928225,1.3993790787503717,10.348335380737645,-1,-1,-1,True
LNT,0.0053523076340111,0.2121765312939331,-0.1043590439732537,-0.1023688139375321,-0.2903621853898096,-0.0213801746527983,-0.0309446825810886,0.4650230143236082,-0.203051637063216,0.7054963349263454,3,3,2,False
LOW,0.1161427896696534,0.2740352690434799,0.3550483098968956,0.3443415194643472,-0.3434463233606243,-0.0287080545542379,-0.0399325857474869,0.9669514408845192,0.0366712754160603,2.8373034481697483,3,1,3,False
LQD,-0.0700877464739465,0.0974116607789911,-1.2098496597887287,-1.19014594672893,-0.2848722986247544,-0.0101737127798549,-0.0132521390519672,0.2063531046013235,0.1132640953710648,1.3678830038374827,0,3,2,False
LRCX,0.1801664355045742,0.4468829566186743,0.4814380717521095,0.5033074767952526,-0.5683748972321184,-0.0438635719768269,-0.0617901635658665,1.7868434010505894,0.0894028827683371,0.9199024276410824,2,0,0,False
LUMN,-0.4288328391477592,0.638274299795639,-0.6273508085567098,-0.6003246553063888,-0.93619140625,-0.0595642896769512,-0.0946279300933265,0.9979629823983752,-0.3690653929948799,12.82933581166532,-1,-1,-1,True
LUV,-0.1384757503200941,0.3395749241768865,-0.4159390741997245,-0.4208820065311658,-0.6531981279251169,-0.0343478775913129,-0.0462102055947252,1.0103201291138857,0.0138450669551351,1.0522588822162144,2,0,0,False
LVS,-0.0533561585276489,0.4409469871145535,-0.0185523587029911,-0.0198079049287787,-0.5447129909365559,-0.0423257346445138,-0.0609021875221245,1.1665659641285315,0.3928086280206695,3.87101579598896,2,0,0,False
LW,0.1270431834248331,0.2859467511458484,0.3869604917068052,0.3818147878195182,-0.4177156177156176,-0.0244757469400336,-0.0419440975507515,0.6585285482854427,-0.5192025420555392,8.05836884499987,3,1,3,False
LYB,0.0212964605186103,0.2978010888502957,0.0516002344509068,0.0519677443467052,-0.3874087900899371,-0.029575811382557,-0.0412293877244494,0.8770074201131483,-0.0244396686522384,0.7872950730149721,3,1,3,False
MA,0.0670358281410046,0.2677296289928693,0.1891146091109181,0.189662332528892,-0.2857466918714555,-0.0280126617674673,-0.0394117357450793,1.0899007761765311,0.0167708612070355,2.387396420266956,3,1,3,False
MAA,0.0311450680692924,0.2316523648480804,0.0319687900327312,0.0322913629622401,-0.4878399581589958,-0.0236522490730085,-0.0303734641718573,0.7585910759244813,0.1517962475614776,1.256102082294373,3,1,3,False
MAS,0.0770672810239603,0.2907938423180182,0.227845654562444,0.2331110238451612,-0.3890075466324933,-0.0284278161949643,-0.0393033222328889,1.0869234858813606,0.3334873330420668,2.6007288476051538,3,1,3,False
MCD,0.1222691989072186,0.1654545836810814,0.4771413077038961,0.4873064365687182,-0.1768326597204197,-0.0160657796669377,-0.0223724211271158,0.5174009510602473,-0.0141163233427751,1.8078485759868728,3,1,3,False
MCHP,0.0961299207027468,0.3935524435993318,0.3023693004204087,0.3080559066706259,-0.3716843872411863,-0.0399616846858313,-0.0519157863393957,1.6641756529055225,0.0650846364192831,0.5688901846602747,2,0,0,False
MCK,0.387361359737588,0.2192761859233523,1.3739549004545335,1.4289465509253545,-0.1565219578449619,-0.020511266272799,-0.0288534142050486,0.4224622712029089,0.1801302535751217,1.788561065249112,-1,-1,-1,True
MCO,0.1024593813553853,0.2631418485930189,0.3114762819698912,0.3065389289143748,-0.4215495832206349,-0.0273118261595008,-0.0359767252082111,1.1290009900631135,0.2692788403599794,4.193065345387186,3,1,3,False
MDLZ,0.0778638578080606,0.1816704041923537,0.2283010997704739,0.213625466028727,-0.2210311383358856,-0.0174768301218589,-0.0273140462636023,0.5133708965676975,-0.5445130034794236,3.293638323935307,3,1,3,False
MDY,0.0711720714101709,0.2093665681680492,0.1938663308285181,0.1950791533088255,-0.2437715383311677,-0.0211501158851395,-0.0279535224298778,1.051113887875837,-0.0008276459747855,0.7127143650691741,3,1,3,False
MET,0.1288064842754142,0.2628736387266467,0.4018906249622745,0.40253984183677,-0.3616634178037687,-0.0273101832296678,-0.0371412011189885,0.8895418632334772,-0.1588836051341418,1.2972806475832406,3,1,3,False
META,0.0965103795513524,0.4710603719509241,0.3302504945369631,0.3238239095638229,-0.7673609294049923,-0.04081358260362,-0.0640851011554006,1.6523218355726756,-0.6958030242340186,20.94635756722292,2,0,0,False
MGM,0.1467938216930546,0.4101251217729365,0.4167800597810269,0.4318764001500128,-0.4605916219972205,-0.0382924695764737,-0.0562097340858043,1.4469734934979337,-0.0070282280128042,1.7181918118243824,2,0,0,False
MKC,-0.1010223547495338,0.2253928958691623,-0.5805404077900165,-0.5365069725346423,-0.4288454161871883,-0.0205116738669913,-0.0343063444185859,0.4294849124893468,-0.536859575707505,8.318387802967676,0,3,2,False
MKTX,-0.1967525029176343,0.3550440403476769,-0.5781386941697247,-0.5668519527447484,-0.6521694161452138,-0.0349210463273057,-0.0528063380517198,0.8975330807721583,-0.4638294696813093,4.994451788649702,0,0,0,False
MLM,0.216994778759229,0.2868185496702766,0.652836742068907,0.6758375070225686,-0.3297790455492167,-0.0306440845310267,-0.0380186995227232,1.0820691049271556,0.2222788039624433,1.5913847165737196,1,2,1,False
MMC,0.1874860076821014,0.2008611022478924,0.7065497296068757,0.6741625338042925,-0.1922775601566871,-0.019609894232288,-0.028300715245613,0.8037401509821961,-0.1963783339226952,2.385894038831951,1,2,1,False
MMM,-0.1408075298206103,0.2486555079766057,-0.6863989122203322,-0.6825638809669726,-0.5871358523218921,-0.0247258418446569,-0.03551543187107,0.7392076601669025,0.0206742215406187,4.199116973649879,0,3,2,False
MO,-0.0041230816180022,0.2194769639368413,-0.1352493156127867,-0.1150681969417026,-0.3059925755700902,-0.0198373076455715,-0.0386344406876977,0.4072257795960745,-1.65593117134255,8.57988932805473,3,1,3,False
MOH,0.1881823469344608,0.2848765337594316,0.5713962352128463,0.5783077026005915,-0.2940985293719362,-0.0291715831496355,-0.0390586967835437,0.6207125881649087,0.1484873941338378,1.732688264588051,1,2,1,False
MOS,0.1481036017734891,0.4509881720119523,0.4215658211305164,0.4159817895118067,-0.5942418426103647,-0.0464660188987316,-0.0645688971422184,1.0345833198957388,-0.2435546196699731,1.3962531301793395,2,0,0,False
MPC,0.54249069328132,0.3301009449084974,1.32641640186931,1.3200293065393889,-0.3021557413110426,-0.0341728771244366,-0.044310270117883,0.7837173077390742,-0.1579834694927925,0.4950085643878683,-1,-1,-1,True
MRK,0.1227230703890991,0.2085437815985456,0.4193127910617329,0.4141932543375557,-0.2016788159929313,-0.0177649302554748,-0.0289849381671379,0.2714327693661227,-0.2071510545704069,7.431832014417914,3,1,3,False
MSCI,0.0898678033201854,0.3232489963510687,0.2733635193248213,0.2738265887543964,-0.4385247722728282,-0.031162397476943,-0.0454117683703698,1.3512853594769911,-0.2115538596417868,4.010001353952076,2,2,1,False
MSFT,0.2012194111620271,0.278534585366763,0.6172818348526162,0.6381809210298022,-0.3755646877094809,-0.0270273970461975,-0.0375810114280743,1.2330320536533768,0.0862437477609668,1.6781730139632214,1,2,1,False
MTB,0.0264361100743522,0.3385949684013267,0.0990796572495416,0.0975330511710319,-0.4308552322240217,-0.0346698386778958,-0.0460834188591772,0.957175040849385,-0.2088359337039943,3.3538154505361546,2,1,3,False
MTCH,-0.3773986417026922,0.5049742598250766,-0.7828190198015115,-0.8083641634378977,-0.8379194439696919,-0.0497008254774581,-0.0663435660078192,1.6033897935432395,0.0544672844897473,2.4472996114145817,-1,-1,-1,True
MTD,0.0148309021107548,0.2970171186805306,0.0297704243896293,0.0284725022494427,-0.4347412380398583,-0.0308769773262277,-0.0404081796036663,1.1420018066875797,-0.1124341088194423,1.4475141156567068,2,1,3,False
MU,0.0487448831849748,0.4145303042998914,0.2005312105377796,0.2067259115095357,-0.4979457682826622,-0.0432718611763047,-0.0543005225884066,1.4888842397283033,0.1920883579722044,0.8842726636515978,2,0,0,False
NCLH,-0.0551090848610131,0.609154197186731,0.1297647373835663,0.1343264948208868,-0.6920795016315633,-0.0541525569585169,-0.0852100279633222,1.863726405286953,0.0290165656228765,2.009102754167849,2,0,0,False
NDSN,0.1042206604170621,0.2461531401982175,0.3237338894603357,0.3135706107278959,-0.2782354897107178,-0.0221083351390816,-0.0359855574459039,0.9407554601698612,-1.0473015640588557,10.022547284931742,3,1,3,False
NEE,-0.06501473830709,0.2728912509415665,-0.2922919187684047,-0.2794212946113634,-0.4717223650385604,-0.0251218885860615,-0.0414997379734593,0.7362838683373631,-0.3859207669105405,4.484994524361531,0,3,2,False
NEM,-0.1321161560116454,0.3290133809661674,-0.417575951058766,-0.4340185888128159,-0.6025520955279794,-0.0327884721177237,-0.0459220924573262,0.4510537206691265,-0.005034683871339,3.398773642853574,0,0,0,False
NI,0.0558256158504948,0.2156843132386431,0.127780988065748,0.1226911857582609,-0.2858903265557609,-0.0218090492972009,-0.0309307875226635,0.5022876554059602,-0.2269845012791853,1.9371173238750408,3,1,3,False
NKE,-0.0819596073618639,0.3314964814775799,-0.2433402073750614,-0.2497214014645219,-0.5317446904399752,-0.0313446617509448,-0.046275350227164,1.1967637804116091,0.3305896334895081,8.817429684226852,2,0,0,False
NOC,0.1678422019842946,0.2499220873405027,0.5451831236592855,0.538824546882371,-0.2348591100344256,-0.0216458257321967,-0.0367804545832856,0.3351735372763192,0.0620702541091372,7.507251904691747,3,1,3,False
NRG,0.1259314792842247,0.3407516863263408,0.3742654698834102,0.3420038193676518,-0.3421558164354322,-0.0298112384259945,-0.0489172135142641,0.842471897818638,-1.0620946873471535,9.95228543316824,3,1,3,False
NSC,0.0042065463861087,0.2469188215326178,-0.0616987190167823,-0.0579077585034309,-0.3801686204695844,-0.0249866467703284,-0.0363471323070723,0.8413592126744862,-0.3672949118287176,1.7885799998975451,3,1,3,False
NTAP,0.1084266215427829,0.3034669606408688,0.3257028483645428,0.3320077631002519,-0.3906577293674068,-0.0271840761219419,-0.0407966022733237,1.0131703278453603,0.1526038788000417,9.291996361086204,3,1,3,False
NTRS,-0.030345940070883,0.3131915394282713,-0.1010848725044814,-0.0973655053246064,-0.5280646609788954,-0.0309487634768316,-0.0471281113787891,1.1164111214200314,-0.1314936071722005,4.784579737793639,2,1,3,False
NUE,0.4946662907251289,0.4080098570381448,1.0664068156236046,1.083041817599481,-0.4111851472179509,-0.0376825297406104,-0.0566750402408304,1.1853752257379857,-0.1070204932595213,1.6893998859591446,1,2,1,False
NVDA,0.561655246285492,0.5298498900170466,1.0076274939627787,1.084389817775419,-0.6635710005991612,-0.0488404653808036,-0.0653686930939346,2.130627787110629,0.7061535794735696,4.231549238356928,-1,-1,-1,True
NVR,0.2024066544136882,0.2881189416472096,0.6095955519079455,0.6083731166678337,-0.3841589574666951,-0.0299429180175036,-0.0411145620757246,1.0336904763725685,0.0824148394513081,2.324424260692479,1,2,1,False
NWS,0.1280035114936133,0.3108671474249519,0.3825121478354122,0.3883073937831192,-0.4115606936416185,-0.0272563507572055,-0.0421556550957841,1.0458744841694052,-0.3944927325017471,4.429932316692336,1,1,3,False
NWSA,0.1064091166309788,0.3074678935361323,0.3203504255652375,0.3235270870829185,-0.4591172214182344,-0.0271374254940852,-0.0413403798434662,1.0492255989404586,-0.3428542641629013,3.963339911163995,3,1,3,False
O,-0.0138609654928668,0.2002256190698143,-0.2191471394079757,-0.2079163875528848,-0.3831576137728547,-0.0202319747430566,-0.028709862698206,0.5940984101870128,-0.2532307086178117,1.2191294079461588,0,3,2,False
OKE,0.194170972912127,0.2369366513867995,0.6552296007728279,0.6715891400616497,-0.1782178217821782,-0.0219744541944142,-0.0322932198116108,0.507081329295296,0.5421291795465256,7.713658586106479,1,2,1,False
ORCL,0.1838029532100185,0.2997826090647917,0.5457399104948438,0.5464043254833852,-0.4108055957549446,-0.0260047192274386,-0.0423865104080242,0.893173184697754,-0.0008848850500329,13.26368205931811,1,2,1,False
ORLY,0.2811477176773762,0.2366260898017384,0.9548239743939804,0.86932216325674,-0.230288364589635,-0.0211452099356444,-0.0346781435106837,0.5694983225831537,-1.1231805981308536,8.363980449842673,1,2,1,False
OTIS,0.1097501101104054,0.2250600709903584,0.352455102041583,0.3571496477411921,-0.3092995561329437,-0.0230673896624372,-0.0304634600201904,0.8409136185452052,0.1318538155332692,1.6034091373469646,3,1,3,False
OXY,0.5107329643521163,0.4881439148268367,0.9835491036142712,1.1206971164876436,-0.3330294743239136,-0.0434933017003291,-0.0612817162713225,0.893718312075654,0.6044644368785755,2.6567930201041148,1,2,1,False
PAYC,-0.2164167535023143,0.4850649156050679,-0.3431006233065645,-0.3020325253670672,-0.7276178081448945,-0.0434767094543824,-0.0693699800718825,1.612294760876586,-2.791795903396774,35.354091627443815,-1,-1,-1,True
PAYX,0.0970806205503036,0.2350755447126106,0.2987740710410038,0.2934310508597644,-0.2570275437230049,-0.0226076734026487,-0.0338750554185968,0.9542612459706205,-0.1903985704957369,2.0266179256108665,3,1,3,False
PCAR,0.2015738342787054,0.2499527862278908,0.6583782062874871,0.682995599197025,-0.2091867469879519,-0.0251682115576422,-0.0320305773985456,0.801675747970022,0.515473002979065,3.712243730259383,1,2,1,False
PEP,0.056252450630283,0.1644102022948407,0.1108615565770212,0.1052487378565324,-0.1939628798694676,-0.0168718044101639,-0.0240444995903868,0.4639603344495358,-0.4693875536229938,3.0845683463165705,3,1,3,False
PFG,0.1776825767288303,0.2884777675401533,0.5372906209099412,0.5430145436851693,-0.3109473684210527,-0.0298097186436476,-0.0406859164664894,1.065465781973054,0.0225677508508468,1.6975952757351371,1,2,1,False
PG,0.0207898976068698,0.1752386653660511,-0.0801930179939327,-0.0755058066051796,-0.2463309177273004,-0.0173706788436903,-0.0255874996419388,0.4401736771494383,-0.4475974167378712,3.2236154138154887,3,3,2,False
PGR,0.1804468492144295,0.2568390925403155,0.5798852427583862,0.5684861119838837,-0.2296644295302013,-0.0219124854842973,-0.0370024818800351,0.5000774929137513,-0.4827639687920397,8.714981349375238,1,1,3,False
PH,0.2022480585061932,0.2834508409200817,0.6143961988435526,0.632865032276152,-0.2923053892215568,-0.027568901530645,-0.038934091462939,1.118498504686645,0.1241604354872954,1.893869121239255,1,2,1,False
PHM,0.3497454551672279,0.3632200234031987,0.869036964226448,0.8627453353109445,-0.4186046511627907,-0.0375339069006973,-0.0517652361075787,1.2976594359595353,0.042692554787265,2.350365838600025,1,2,1,False
PLD,0.116229515717497,0.2739588500838864,0.35554208718891,0.344664148090921,-0.4374891624761574,-0.026908113145583,-0.0393810048093659,1.0072278481271637,-0.086875091947239,2.428281538792039,3,1,3,False
PM,0.0493218132060255,0.2032969145365585,0.092749071377628,0.0847276885974229,-0.2581769436997319,-0.0216058062646966,-0.0322743733650274,0.4716744786432598,-0.6176015919314697,2.6475926144263338,3,1,3,False
PNC,0.0126584013836368,0.2946375137670355,0.0200910625110826,0.0200176182774771,-0.5155221903289909,-0.0289014760909199,-0.0391873555718293,1.030856738915736,0.0232352222659829,0.9226949022194316,2,1,3,False
PNR,0.1224154133990962,0.2902488046833153,0.3694971258602068,0.3756481539579396,-0.5141967621419676,-0.029246027359822,-0.0374874736332613,1.12637797733351,0.4699450387315321,3.1583634484723544,1,1,3,False
PNW,-0.0317325968361704,0.2276623949641001,-0.2471831271432606,-0.2407569590862104,-0.3218338629142079,-0.023163332774672,-0.032892543548346,0.4518677713807328,-0.1960203326105826,2.2744085093452955,0,3,2,False
POOL,0.0378637502838636,0.3460810560343607,0.1354986594965611,0.1349943046965704,-0.5086614173228347,-0.0348876611942252,-0.0476428602892316,1.2105291987172324,0.1100212086084511,2.6063850955701766,2,0,0,False
PPG,0.0191904870357646,0.2829939884115465,0.0315605628509968,0.0317278283916688,-0.4054187462293644,-0.0276434461646801,-0.0384576587112566,1.0645040862552968,0.152332177834589,2.425888826361892,3,1,3,False
PPL,-0.0058713524296157,0.1987022552013642,-0.1816773928416557,-0.1730203069647164,-0.2704626334519572,-0.0202988736223806,-0.0294918033650184,0.5547137391602364,-0.37486679502566,2.801426526229072,3,3,2,False
PRU,0.1079410539557539,0.2662749915732484,0.3300209617480611,0.3273888869755323,-0.3637337287856318,-0.0278847896225876,-0.0367754528971278,0.9828376472015564,-0.101155615835858,0.9421620698579668,3,1,3,False
PSA,0.1154578414408968,0.2392579013197234,0.3672532326039523,0.3614803608536401,-0.4332221957608954,-0.0234459359196136,-0.0339342380528925,0.6547920298610942,-0.3131385610107264,2.672247093500838,3,1,3,False
PSX,0.2413577869494747,0.3479602476080497,0.6515448250270977,0.6483068847524089,-0.3273469387755102,-0.0347717131951275,-0.0492169817604403,0.7077262413156662,-0.1882338928577863,0.6096692091137643,1,2,1,False
PTC,0.1406445159625164,0.3385355098089369,0.407970652242963,0.4362888881758155,-0.3606654004846421,-0.0315285051847332,-0.045735941065047,1.2043618269414411,0.8925345673805847,9.11584977305652,1,2,1,False
PWR,0.4712366900784361,0.3315981996304614,1.1779230568980208,1.2697867241244396,-0.2483518553399887,-0.0300318267304662,-0.0426008793239696,1.0810919228652751,0.4558878972974379,3.816520530746898,1,2,1,False
QCOM,-0.0088175209426264,0.3806685966151744,0.0353795955533592,0.0355458299578953,-0.4557269653423499,-0.0386485760636403,-0.0543949921494487,1.510719866891937,0.1030216168813013,2.207208054988245,2,0,0,False
QQQ,0.0986993622428882,0.2376172417222713,0.3041959234710356,0.298184970185667,-0.3561721824797643,-0.025123326826693,-0.0335336084424293,1.2598648107071595,-0.10066574654322,1.2774226507028694,3,1,3,False
QRVO,-0.1195244770791356,0.3882115107870891,-0.2616795279025321,-0.2572587573702396,-0.6073970131301994,-0.0388798419861064,-0.0539922977181249,1.5099780808690002,-0.1510813327209396,2.219444196631095,2,0,0,False
RCL,0.2249191259051264,0.5228634363827827,0.552661214093444,0.5824196357281012,-0.6774592699525676,-0.0483723436347182,-0.0720909010870628,1.625054895929981,0.1752267430688535,2.763831757048385,2,0,0,False
REG,0.1491064331312024,0.2576564439779878,0.4735339617344593,0.4842867381844638,-0.3221166195735936,-0.0239829338222532,-0.0332262411047335,0.9121639497113976,0.0951865146537856,0.9623790119506976,1,2,1,False
REGN,0.2222002851276758,0.2824661670258297,0.6721179115110891,0.7239171166845701,-0.2578230740079043,-0.0246464786405755,-0.0375101474584507,0.5950815337095647,1.3258071481052067,17.887984184727845,1,2,1,False
RHI,0.1295086148049224,0.2946127037203699,0.3911076201572573,0.3780665602939672,-0.4778768168312857,-0.0297849422514438,-0.0417210503457705,1.0255549932003876,-0.3257666888564952,1.9148734415786195,1,1,3,False
RJF,0.389786479739534,0.4176323522323094,0.8502648488071416,1.1927953560134414,-0.3268269075657364,-0.0292633631756213,-0.0415932963841626,1.1394618216148156,9.979479122477498,196.76553304147063,-1,-1,-1,True
RL,0.1256213564931381,0.367310023423572,0.3702314176046433,0.3609624951910702,-0.3987396161558292,-0.0346275082041755,-0.0524711254668456,1.237140545969717,-0.3166152456381567,2.005887609353549,1,2,1,False
RMD,-0.0679556955121304,0.3033654623372326,-0.2415658485368727,-0.211281157590337,-0.5471818670971214,-0.0298431048439459,-0.0471769913717682,0.8795809658912906,-1.5652052516092956,13.153953033098272,2,1,3,False
