ticker,return_annualized,volatility_annual,sharpe_ratio,sortino_ratio,max_drawdown,var_95,cvar_95,beta,skewness,kurtosis,cluster_kmeans,cluster_agglomerative,cluster_hierarchical,is_outlier_dbscan
ROK,0.0805138965422878,0.2949112248607846,0.2414376092979059,0.2300187635961222,-0.4561263697168066,-0.0296190302995903,-0.0428878701123305,1.0924092045104834,-0.6358814516137687,6.715522362016268,3,1,3,False
ROL,0.0455406260324962,0.2643435252048292,0.1119406119429916,0.1052656194429736,-0.3020958805107203,-0.0244376734184239,-0.0391701833220859,0.6652189337217109,-0.4186340557617511,7.461166599523272,3,1,3,False
ROP,0.0918201159010378,0.2068596840258395,0.2861327921870724,0.2808481170101177,-0.2784543466484762,-0.0210810661041314,-0.0295476850275172,0.7667421185478558,-0.2063860320857701,2.291829416649348,3,1,3,False
ROST,0.0577178147591241,0.3346018799284909,0.1888429130678448,0.1822901177189985,-0.4717960288808664,-0.0307308688720606,-0.0447774512956815,1.0839135736388084,-1.1927013375546234,18.39119849171415,2,1,3,False
RTX,0.0717761834493433,0.2423120330772754,0.2009109648973846,0.201686189016383,-0.3390492521672859,-0.0214475770206091,-0.0337856693364031,0.7006517780054633,-0.2845612044815163,4.696329514209998,3,1,3,False
SBAC,-0.0274367391365177,0.2850939975676451,-0.1303550446537018,-0.1253310759937508,-0.5130327489589224,-0.0290682296900329,-0.0392705846937736,0.8284347754285852,-0.0484277097354772,1.2282365432733342,3,1,3,False
SBNY,-0.774608137539936,4.112265126093905,1.2406423045216692,2.2911978543508584,-0.9999940054495912,-0.1361993243243242,-0.359535218307132,2.064827814684407,8.682303749276588,129.51798670051588,-1,-1,-1,True
SBUX,-0.0236129635107467,0.2767996440182605,-0.1290555491753268,-0.1325087411817073,-0.4455021418372203,-0.0258252527128501,-0.0402422551126555,1.0263275104600331,0.3337423347508964,5.219491451697154,3,1,3,False
SCHD,0.064241628775995,0.1538341675231786,0.1562286078208387,0.1510196783470088,-0.1893079458073965,-0.0159968906275949,-0.0209932077082287,0.7530906837812231,-0.0308831377409111,1.0233379479528175,3,1,3,False
SCHW,0.0931155519949122,0.3660114066823823,0.290012901324641,0.2926871968170341,-0.5041348267559929,-0.0328356919795836,-0.0509428362006643,1.0809673369017276,-0.1914533432040907,4.696400784172392,2,0,0,False
SEDG,-0.3317629729680782,0.6563502398446437,-0.3575710538227408,-0.3611410398496071,-0.8090570955393261,-0.0588797263717392,-0.0921225541602624,1.7363448150639051,-0.157259391712647,5.230647909129846,-1,-1,-1,True
SEE,-0.0676362225841749,0.3166097582029986,-0.2199284170573901,-0.2055638949397691,-0.592703434516175,-0.0297729920462244,-0.0469599258895821,1.003987890476147,-0.3151772924979134,3.66768368395099,2,0,0,False
SHW,0.0901029272267976,0.2725328315288992,0.2692349894574163,0.2669788872343249,-0.4286119945479328,-0.0244908170835405,-0.0386078093667324,0.8740063424597148,-0.1420704907867875,3.755190283144739,3,1,3,False
SHY,-0.0171791374684335,0.021851131110858,-3.069607212018272,-3.122794278574852,-0.0681712962962963,-0.0022045045703417,-0.0032456908219032,0.0143607185264768,0.6933095195639276,6.150644162773661,-1,-1,-1,True
SJM,0.0302652302761461,0.2158783281980814,0.0151270461851178,0.0144869168713117,-0.3345224183529122,-0.0189646561459286,-0.0302728507749247,0.1983450896646613,-0.8804618597565069,7.51807713726911,3,3,2,False
SLB,0.3358022795581823,0.420339962702126,0.7793414165039453,0.8094928250005509,-0.3679644946540246,-0.0419321319754477,-0.0546759383733808,0.7993669634351785,0.0371599682501635,0.9757744464679584,1,2,1,False
SLV,-0.0496349891308397,0.2737935716633826,-0.2319973490293422,-0.2416811304532878,-0.3878923766816144,-0.0261404818565007,-0.0367146299288496,0.4048667655200032,0.2850005610138719,2.779554659769392,0,3,2,False
SMH,0.1702543240972229,0.3418225988001697,0.4837023667080328,0.4989272454289189,-0.4529946929492039,-0.0351108991233366,-0.0451869318582972,1.587618897989973,0.1567192964701864,0.8742241356162883,1,0,0,False
SNA,0.2019185281031219,0.2450353873409629,0.6684957320954141,0.6811993870689884,-0.2496479424190267,-0.0237529705858557,-0.0335256080277135,0.7938475843446251,-0.0195731866949251,2.5420997525141025,1,2,1,False
SNPS,0.2662877637376655,0.3422619986921909,0.7133716029960017,0.7404178589687422,-0.3055459410527437,-0.0363718754275532,-0.045433284146704,1.3825566357410433,0.3836475260969897,2.2277307570746925,1,2,1,False
SO,0.0574637397529265,0.1936044429327903,0.126896513284592,0.1263059308080769,-0.2327844311377245,-0.0197251427813883,-0.0273496543512209,0.4410621430624084,-0.1400417888529409,1.0209831873110278,3,1,3,False
SOXX,0.1522309728331776,0.3469995815207613,0.4369758549303041,0.4440349331486592,-0.4624480319637168,-0.0358536622067701,-0.0459401567965846,1.6207719727882828,0.1229816590781983,0.734603222637209,2,0,0,False
SPG,0.2000723954772558,0.3022748048899893,0.588535588441437,0.5903488671613322,-0.487624633431085,-0.0313883423303825,-0.0418478680831411,1.0757849654241762,-0.0001031948658628,0.9125192827948828,1,2,1,False
SPGI,0.098117707378416,0.2494192199448191,0.2989176825514443,0.2966826002704683,-0.4015909138359396,-0.0237648038763158,-0.0338716437654056,1.004269555453161,0.1479629054783832,3.5164785088715305,3,1,3,False
SPY,0.08883052202233,0.1766602802198775,0.2866648688182286,0.2813304370368115,-0.2536057440706704,-0.0177226747188605,-0.0253211423746129,1.0000000000000002,-0.1450144948754191,1.6090922866649442,3,1,3,False
SRE,0.0652146440990981,0.211476553618691,0.1678370359670374,0.1615792574741812,-0.2568598428782876,-0.0236080721804176,-0.0305019478953618,0.5763290500158921,-0.1719294582733029,0.9029198119873514,3,1,3,False
STE,0.0529735946216671,0.2754412376115944,0.1442692501340507,0.1340581919733591,-0.3645421477146923,-0.0278905225436548,-0.0414868621489636,0.8804797492680839,-0.5641400728708278,4.865166052336086,3,1,3,False
STT,0.0236284762812961,0.3433781272382343,0.0947531909680709,0.0910297065320756,-0.4233400790209116,-0.0346235367877372,-0.050915185693777,1.2436259013955109,-0.3166444238905478,2.995240710366836,2,1,3,False
STZ,0.0373065695987429,0.2122354564984212,0.0435940829439248,0.041273864234968,-0.2006129094043287,-0.0193808266375183,-0.0317025482796004,0.6169504730531489,-0.7569634091706975,5.180238760468436,3,1,3,False
SWKS,-0.0936530195140142,0.3718110677492189,-0.2132200163040146,-0.215577059367138,-0.6024241210057097,-0.037657047141512,-0.052242703227301,1.5092655535680124,0.1606408321307687,2.123399268567893,2,0,0,False
SYK,0.0785421980619767,0.2557983176418476,0.2275763338413221,0.2283728204602709,-0.3242529187047019,-0.0257019590135287,-0.0362430556259585,0.979781405878019,0.0688565461199372,3.0987862928416106,3,1,3,False
SYY,0.0037892080280399,0.247149140530243,-0.0635793770265917,-0.065658444273605,-0.3014263427679964,-0.0248746487962553,-0.0346167604551533,0.7907253746246045,0.024989383717628,2.610791003786552,3,1,3,False
TAP,0.1033764686456275,0.27268767000346,0.31390773049471,0.313387779371375,-0.2858083635166282,-0.0273250895988376,-0.0387601496532214,0.5153017694778502,-0.3407448398546607,3.97363093130232,3,1,3,False
TDG,0.199809912301156,0.2942581832108836,0.595616729623532,0.5914591533285196,-0.2557226277372263,-0.0283635874779969,-0.0406034926083326,1.1133082811103057,0.0821478515952617,3.145415365225999,1,2,1,False
TDY,0.0723433058977278,0.2491598874857538,0.2040669151355965,0.1966868945495397,-0.3223911753269344,-0.024524364559423,-0.0346393822256786,0.9412945734342586,-0.1511228590362585,1.378308124730386,3,1,3,False
TECH,-0.0064368340308917,0.3554122568323671,0.0181651574480872,0.0185508643923106,-0.6078533254156769,-0.0345741692077304,-0.0464045412426672,1.200711488631476,0.2242000782933592,1.2286336554786614,2,0,0,False
TEL,0.0534392862319974,0.2676924058901664,0.1414550927060703,0.1404206581737615,-0.3524841915085818,-0.0268415393096454,-0.0371551762190167,1.2042775425848151,-0.1437686524600724,1.2317909023580014,3,1,3,False
TER,-0.0309656572280211,0.4337318865650143,0.0317652863301302,0.0314977394698188,-0.5765899383009018,-0.0432139615900526,-0.0600957721275415,1.7103885653544233,-0.5497901924449613,6.356432286119601,2,0,0,False
TFC,-0.0789542172312335,0.35094764466386,-0.1996583677488275,-0.192630675641805,-0.6111852840824803,-0.0340437575531885,-0.0495693704864075,1.145219518393387,-0.5030196828928718,5.556708165807564,2,0,0,False
TFX,-0.148826990178972,0.3093382802808395,-0.5269262847138582,-0.5043274818270639,-0.595831925199955,-0.0304550763993591,-0.045040104446048,0.9298699899264682,-0.1463734697183858,3.673725576023512,0,0,0,False
TGT,-0.071418584055252,0.3487671639173723,-0.1762866476436287,-0.1662511271956131,-0.6058035211531965,-0.0321990766588597,-0.0487018969594714,1.055367371668632,-1.4252006675691888,29.093404005290594,2,1,3,False
TIP,-0.0563697830157614,0.075364671635318,-1.3949018429788855,-1.371800102559327,-0.2196240256762953,-0.0078390657981552,-0.0110067816984974,0.0908691468339654,-0.035227094829916,2.15405319891743,0,3,2,False
TLT,-0.1446288464556635,0.1773228851811781,-1.0734052003616033,-1.0762170822854389,-0.4746096229529008,-0.0184789862414265,-0.0232081983671943,0.0514479109699198,0.1408240187313877,0.1370824733592659,0,3,2,False
TMO,0.0402901099659804,0.2661077143343919,0.0930291239847273,0.0942578534291281,-0.3534410407049936,-0.0250962927067318,-0.0367151233340787,0.9045882063841066,0.2099573066334925,1.8503332939975652,3,1,3,False
TMUS,0.0662221100056201,0.2442191680087505,0.1792239835987115,0.1855243619315435,-0.3198581085603373,-0.0229214964550733,-0.0343884925035023,0.664672003680892,0.3253488028546248,4.661519103342704,3,1,3,False
TPR,0.0404016982295998,0.4081433666001871,0.1784344839723946,0.1806682295404507,-0.4600977198697068,-0.0383423528363244,-0.0542548203533692,1.3032019596498865,0.0562739640285629,4.432710363333165,2,0,0,False
TRMB,-0.0711252690266861,0.3455749841002516,-0.1842191145237523,-0.1815213715552855,-0.5735478478896783,-0.0331620683421741,-0.0490202506679025,1.450922056937363,-0.3820171271013195,2.924695167627244,2,0,0,False
TROW,-0.1005203520100904,0.3305411296469704,-0.3073821746663803,-0.3106835001477759,-0.6051726448385224,-0.0327694034382052,-0.0455039690431473,1.4520032877452895,0.5753465816192989,5.664705416931071,2,0,0,False
TRV,0.1206124631216676,0.2174272830665383,0.4019684849071945,0.3990139004801181,-0.1978695073235686,-0.0220480484371034,-0.0293734432322847,0.5317066862686889,0.0188350102950833,1.3218462452271704,3,1,3,False
TSLA,0.0071464581184699,0.5889208276775995,0.221012035517482,0.2194463311000495,-0.7363221699148718,-0.0629276540557646,-0.0814561469261058,1.86580437636594,0.1186914965544216,1.7523964024975809,2,0,0,False
TSN,-0.0543755978625407,0.2560748890293716,-0.2837328799403692,-0.2720656931324594,-0.5441517812090019,-0.0227832571379163,-0.0363287816799574,0.5090129214910843,-0.9860520684707368,20.51095097876374,0,1,3,False
TT,0.1933728802358829,0.2710785701050437,0.6023504122992384,0.598355237594424,-0.4143590240123935,-0.0272788189495036,-0.0377151037175616,1.0085169940584306,0.2463092569123383,4.121970121111698,1,2,1,False
TTWO,-0.0731326898709706,0.3476218540223827,-0.1877698089320053,-0.1859857686247298,-0.5614043311146527,-0.0328840766545475,-0.0497394260039976,0.9037228357993212,-0.1381371566550827,6.222326475163248,2,0,0,False
TXN,0.0167569613532263,0.2769832941892924,0.0178244290724086,0.0178097258400627,-0.3020020865418053,-0.0280777768974093,-0.0377258298341575,1.1689264249117384,-0.0308498710156588,0.72172124337306,3,1,3,False
TXT,0.2027396970623745,0.2891790538459263,0.6091071525258591,0.6230636679148888,-0.2596805111821086,-0.0264472422897083,-0.0380283125215202,1.1235883254718126,0.249154123747897,3.3950338595917238,1,2,1,False
UAL,-0.0029898181116605,0.4580426561493338,0.1139484139953059,0.1137532527986342,-0.500400320256205,-0.0434200412223275,-0.0652688566319459,1.374684187715958,-0.129182551675794,2.098124649501021,2,0,0,False
UDR,0.0129399218335344,0.2443505761919298,-0.0300774952487163,-0.0297592440231405,-0.4833031748642868,-0.0251459466899857,-0.0337191994109995,0.805059221275025,0.0620772429416728,1.7045992199911582,3,1,3,False
UHS,0.0408678833540965,0.3110403039743302,0.1241678436956224,0.120132763740131,-0.4533059394844976,-0.0280465049805072,-0.0453515371547871,0.9268909956876966,-0.3339843064965034,7.699911085344373,3,1,3,False
UNG,-0.1884785752881514,0.6323712718963733,-0.0913084209013251,-0.0882331067691924,-0.8662326131991713,-0.066874518695987,-0.0884608162840075,0.5358304211030891,-0.1212755097848714,0.6396635028686983,-1,-1,-1,True
UNH,0.147298518631284,0.2171310309663862,0.5104167607670088,0.5154241373590117,-0.1934612266954876,-0.0217970135785573,-0.0292123762802489,0.5340973664733929,0.177973751365237,2.761538955952076,3,1,3,False
UNP,0.065989831657085,0.235691165473607,0.1759104590717869,0.1786320143220834,-0.3287795005240522,-0.0231056037654721,-0.0317511457386887,0.7598932683331652,0.5384270117736659,5.64008775975331,3,1,3,False
URI,0.359220397052691,0.3843969825785863,0.859822279185817,0.8881867739378222,-0.3995773823162504,-0.0368145427478061,-0.0502818283852401,1.4232003849354335,0.0470639640935969,0.6968759368540507,1,2,1,False
USB,-0.0210910734499419,0.3246422926758179,-0.0570383594838794,-0.0567314079881849,-0.5465612648221344,-0.0322835582446717,-0.0469171607566913,0.9804648649576104,-0.1415735957166564,2.8243884042457936,2,1,3,False
USO,0.2739592755799502,0.3581235484990855,0.7166377295508966,0.65718823689227,-0.3623219915208174,-0.0370011796408334,-0.0526984308843986,0.3615495791507246,-0.5919259838868548,2.244402813210747,1,2,1,False
V,0.0617447271936604,0.2439130152695736,0.1619509730175352,0.1643816800947118,-0.2920336348782529,-0.0252026651013634,-0.0349369536758417,0.9500370165309292,0.2863906557638626,4.550911398637952,3,1,3,False
VEA,0.0029582079249008,0.1694886476461125,-0.1930511682602393,-0.1916690357277994,-0.3226651693804979,-0.0166106643140195,-0.0228758578546677,0.804236989005834,0.1742765969861256,1.6905006030353005,3,3,2,False
VFC,-0.3974122476519273,0.4427560440698356,-1.0337521924968962,-0.9886219111008752,-0.8545252637423654,-0.0480627772588126,-0.0650963639622899,1.2192757750377572,0.2340656533035255,4.2952517340628855,-1,-1,-1,True
VIXY,-0.6301541890993809,0.6760036790212217,-1.2126591454752012,-1.4649270138006012,-0.9553468208092486,-0.059773318330514,-0.077050975596259,-2.862523277081559,1.2282538748367202,3.827326176397624,-1,-1,-1,True
VLO,0.3285507002728078,0.3885792422818821,0.7965457397332009,0.8013802394290652,-0.3252688172043011,-0.0376390820507238,-0.0534315818955188,0.7101119105668112,-0.1314390290850806,0.6268225351911059,1,2,1,False
VMC,0.1581521552823412,0.2717022254087119,0.4914264837465496,0.4981635692328755,-0.3281242578254881,-0.0280082825397371,-0.03719099709275,0.999013670019648,0.1821136405068116,1.795290178920538,1,2,1,False
VNQ,0.024658885267156,0.2025195717618119,-0.0256759483181298,-0.0257983902610304,-0.3875527971726575,-0.0217437851235897,-0.0280626706626665,0.8649015761597386,0.1359275832442075,2.3360183553480858,3,1,3,False
VOO,0.0887016087992191,0.1750863943207689,0.2869941778143944,0.2813869262108018,-0.254092202618099,-0.0176932448829841,-0.0253200325815329,0.9890377851614188,-0.1596036349800016,1.679255168628759,3,1,3,False
VRSK,0.0562852780239231,0.2360076951672087,0.138561109508995,0.1278856550944376,-0.3121332000173891,-0.0228471099410284,-0.0345768324640615,0.7808899339970499,-0.5703132451195847,5.357565862258278,3,1,3,False
VRSN,-0.0121109572610246,0.2558059780636187,-0.1139654553345558,-0.1067312912101961,-0.3884655960614231,-0.0251415581018574,-0.0381969919374541,0.9709984576528738,-0.829785834910483,10.387638991891096,3,1,3,False
VRTX,0.2118709511003251,0.2774058180992842,0.6502959175798771,0.6566603922795261,-0.2664622270108989,-0.0229543804068661,-0.038998373582159,0.5981258279265913,0.2951028795255031,9.122487140546994,1,2,1,False
VTI,0.073754810804373,0.1819486933917899,0.2069626514100791,0.2018849067921714,-0.2620488126106103,-0.0191313265281187,-0.0261025708424912,1.0214547140592458,-0.1417354821193035,1.4934612990989895,3,1,3,False
VTR,0.0207477135489966,0.276759894682508,0.0317550783093293,0.0316906469034615,-0.4336895034569453,-0.0284867153047791,-0.0377377416506945,0.7673066443511067,-0.0264440368276607,1.019791325721923,3,1,3,False
VWO,-0.0657547368675124,0.1848134875337503,-0.5460989009548389,-0.5500543927917835,-0.3747565940874491,-0.0190471307549489,-0.0246285683536501,0.6822239897069587,0.3289367754325678,2.8168716895862773,0,3,2,False
VXX,-0.6262885745713049,0.6439258464967966,-1.2878619555047706,-1.4912210955863765,-0.9541034155597722,-0.0574117809721174,-0.0768200877933777,-2.5095759057649096,1.1727597675512398,4.7692298621176175,-1,-1,-1,True
VYM,0.0733139651322465,0.1470332095549116,0.2142324583026328,0.2103686023313724,-0.175028258412312,-0.0156284792025461,-0.0205548265410707,0.7192764673731049,-0.1052090267768621,1.097287008758053,3,1,3,False
VZ,-0.1387444563993632,0.2068188432301986,-0.8597449790684234,-0.8226384209841587,-0.4847110215053763,-0.021200976162891,-0.031558827186965,0.3608229850573918,0.0463032263409548,7.055108047898154,0,3,2,False
WAB,0.2057089039230675,0.272316526380606,0.6387734813676683,0.6781742155639353,-0.1909017875075317,-0.0272131318197331,-0.0363072715271374,0.9996027212434082,0.1083995105831481,2.0462412603669216,1,2,1,False
WAT,0.0965104717603575,0.2932263326716081,0.2896924736949403,0.2969011965525688,-0.442665410878267,-0.0297708923739769,-0.0402118781685932,0.9620398950790424,0.1290373606960641,2.1580556240708018,3,1,3,False
WDC,0.0009341058324887,0.4298743314981665,0.0995217157772169,0.1031892187402218,-0.6084719602126565,-0.0380539755432923,-0.0563993539287908,1.3862412911118929,0.3316801111529549,2.3950343243545498,2,0,0,False
WEC,-0.0235924638690556,0.2087572708772035,-0.2494421259509055,-0.247928950719402,-0.2886036202438123,-0.0212466419712676,-0.0292267305221983,0.3996191763556332,-0.0699638569711154,0.7314520024607427,0,3,2,False
WELL,0.1363244624389317,0.2648081217831967,0.4257995941191712,0.4219721054250558,-0.4164377987997152,-0.0254179099493481,-0.0361943940106824,0.7180665497648754,-0.0628624168407089,1.390188841237379,3,1,3,False
WHR,-0.1177282107141872,0.338900173651036,-0.3457068363944565,-0.3252176870943841,-0.5963629175726428,-0.0337638073859028,-0.0480224227061391,1.1161200329388186,-0.6006414702505709,4.57135223815704,2,0,0,False
WM,0.1607684190613436,0.1817605472069071,0.6353458999453535,0.6391961629557398,-0.1709401709401709,-0.0160011273845911,-0.0251373291714852,0.4642345919624082,0.0484044740043294,2.421455920139867,3,1,3,False
WMB,0.2024834453350441,0.2435403031235768,0.673206060815126,0.6529216488389425,-0.2517186673717609,-0.0232720935204721,-0.0336884347099313,0.6313990780341268,-0.1799074705314358,0.9232312069756664,1,2,1,False
WMT,0.024860413071144,0.2029734026024191,-0.0225522801199355,-0.0200782004449979,-0.2600863201351098,-0.0184829076527109,-0.0309003668576295,0.4404637229127621,-1.6503000553872271,14.221983245703164,3,1,3,False
WRB,0.1789686468477709,0.2273804877429872,0.6177364134540252,0.5976127757216106,-0.2700098328416913,-0.0211713351052954,-0.0314916864851919,0.5759933337833765,-0.4029415236884806,3.15638972991206,1,1,3,False
WST,0.0727882509304378,0.3286067320639509,0.2261110748775286,0.2162193752492474,-0.5558620104383248,-0.0324160038696197,-0.0490156448101976,1.063164713185254,-0.1314924062658811,6.431890380719622,2,0,0,False
WY,0.0196510004772378,0.2783270855942422,0.0291429548973282,0.0290435314146627,-0.3481324876673713,-0.0278027881303076,-0.0381345558849818,1.0435727506170018,0.0673413225838177,1.761255644722305,3,1,3,False
WYNN,-0.052194186978041,0.4501404645763885,-0.0061939675276607,-0.0064554374247014,-0.6284285714285713,-0.0414794412116594,-0.060861901941368,1.2830260552141814,0.3152959262885993,2.6862342803500945,2,0,0,False
XBI,-0.1419690606568246,0.3635753646040985,-0.3765782665098662,-0.375678426195271,-0.6390022415081327,-0.0371578168982598,-0.0480391986516791,1.2438255001642555,0.0545155022781352,0.2037972436967652,2,0,0,False
XEL,-0.0195309859602219,0.2066001635497941,-0.2341668365268263,-0.2307959693415671,-0.2891099341170391,-0.0215553868142464,-0.0288923809630893,0.4685587674830742,-0.0425773526393338,0.9378690560503856,0,3,2,False
XHB,0.1912567275695567,0.277655929748722,0.5884854720178385,0.5842911820165633,-0.3968934739770487,-0.0285271891357753,-0.0386393890977208,1.2336217282826232,0.020130616924416,2.0851540225408534,1,2,1,False
XLB,0.0609829333776588,0.201263360718631,0.1458976805043654,0.1455217483605077,-0.2571176340763629,-0.0199754461002602,-0.0267132581814694,0.9285913897010964,0.0739059491590358,0.7935156026319539,3,1,3,False
XLC,0.0302624911161553,0.231865248828753,0.0287247037398445,0.028028704134377,-0.4722835560720511,-0.0243646525488596,-0.0334806895537297,1.115220834417668,-0.0734659993170076,2.0014438477182748,3,1,3,False
XLE,0.3044257322603618,0.2969586366307941,0.8748742207875584,0.8581077793128832,-0.2687472908539228,-0.0295098039215686,-0.0398413286070433,0.7199074695102572,-0.2332124869651575,0.5639370935929491,1,2,1,False
XLF,0.0900047216565824,0.2017398315207852,0.2797765849053482,0.2809641803426378,-0.2687107677450507,-0.0205565772507239,-0.0279221443411413,0.9277640564021308,-0.0076561866340106,0.8740919964519303,3,1,3,False
XLI,0.0973608842250455,0.176682737960314,0.3307239504097287,0.3270984451596788,-0.2266616878267363,-0.0184409640695596,-0.0237677466724278,0.859746854525847,-0.0452386535566028,0.6736997269738327,3,1,3,False
XLK,0.1469340736962991,0.244976528059176,0.4773903813324902,0.4846084747083166,-0.3402015170383787,-0.0250857467566042,-0.0330658156273727,1.2896567011975506,0.0677715741112795,1.3383692813455288,1,2,1,False
XLP,0.0260168803228795,0.136253713491146,-0.1103058437747825,-0.103147023443913,-0.1781059947871415,-0.0137726292906301,-0.019844441190208,0.5112186743266691,-0.679238835644895,4.706080190995019,3,3,2,False
XLRE,0.0425474863550809,0.206780182801941,0.0627035107619509,0.0612893964124205,-0.3786913723219456,-0.0221147709079598,-0.0287304951019139,0.8490589701229573,0.1204308512182419,2.349311388668092,3,1,3,False
XLU,0.012038229913126,0.1816795570780532,-0.1185681912030115,-0.113862650992062,-0.2805939580133129,-0.0190586430434053,-0.0255140290176601,0.5411464185713282,-0.146783126583313,1.2882561523416745,3,3,2,False
XLV,0.0652641010109436,0.1451840962312023,0.1633209420597018,0.158172827518547,-0.1606105159980397,-0.0144183404837189,-0.0199664025659279,0.6229977966925403,-0.1973684174410108,0.758190783204383,3,1,3,False
XLY,0.0392678023124528,0.2524402895463665,0.0807837294510289,0.0752137830948797,-0.4028001135181155,-0.0262077666085633,-0.0367018922859225,1.2638438113629589,-0.2381922106769644,1.3422862888303349,3,1,3,False
XME,0.2129075623828018,0.3482411535918346,0.584385774947556,0.5846151482457457,-0.3782839787395596,-0.0363884837167938,-0.0470111427186376,1.2024270216302562,-0.051125148458718,0.3989950544034304,1,2,1,False
XOM,0.3430040507428911,0.3033680301224086,0.9585202911100584,0.9776788694681132,-0.2050865283487905,-0.0300907047860005,-0.0400960964464471,0.6178668185193298,-0.0724624973119146,0.5734209619527642,1,2,1,False
XOP,0.3259963950863001,0.3910324681368,0.7891221409539907,0.7985288310704513,-0.3356192728347621,-0.0405353333737722,-0.0526047397020688,1.0032678009778897,-0.1485015323319654,0.4374399761020919,1,2,1,False
XRAY,-0.1291435606843535,0.313706952614229,-0.4423003466079114,-0.4246987170265161,-0.6118344907407408,-0.0313075912555574,-0.0451333867199846,0.8649803801176392,-0.1828411856549282,6.850969024871095,0,0,0,False
XRT,0.0443671619759635,0.3267333058673776,0.1425892127503727,0.1470417790366936,-0.4581413210445468,-0.0321674640440487,-0.0433537536702955,1.1801117866423905,0.1797439658313873,2.649448310005708,2,0,0,False
YUM,0.0732828007354737,0.1974739827349737,0.2032863181092407,0.198796134714938,-0.24204234480772,-0.0201388970142618,-0.0271461728234245,0.6723200737646728,-0.0161048338643176,1.5045368103381294,3,1,3,False
ZBH,-0.0647429191078207,0.2547020775599063,-0.331399768809222,-0.3401758196126607,-0.413343336988515,-0.0240238543027465,-0.03638829036784,0.8039685803829537,-0.1056141700604607,3.1638198748987576,0,3,2,False
ZBRA,-0.1031410179529113,0.3936963259016421,-0.2039656736129575,-0.1965400483460754,-0.6778293059962573,-0.0363018896803181,-0.0562835217470896,1.4903266640256927,-0.6223647175376611,6.810367133279296,2,0,0,False
ZION,0.0072911479553343,0.4752515997624322,0.1511747228606998,0.148335876263262,-0.7317992194859373,-0.0403506108483806,-0.0661781537765158,1.3717064862474246,-0.5047826058829337,10.367035361663312,2,0,0,False
ZTS,0.06498437259625,0.2620330198634191,0.1805337531065858,0.1783416738799144,-0.4691333036473303,-0.0271828868059225,-0.0373118817235271,0.951225909965703,-0.2438921160873827,3.628215480936777,3,1,3,False
